poi_id_center,center_poi,context_osm
4a808da6f964a52097f51fe3,Bookstore,roads_highway_primary
4a808da6f964a52097f51fe3,Bookstore,roads_oneway_yes
4a808da6f964a52097f51fe3,Bookstore,roads_oneway_yes
4a808da6f964a52097f51fe3,Bookstore,roads_railway_subway
4a808da6f964a52097f51fe3,Bookstore,roads_railway_subway
4a808da6f964a52097f51fe3,Bookstore,roads_surface_asphalt
4a808da6f964a52097f51fe3,Bookstore,roads_surface_asphalt
4a808da6f964a52097f51fe3,Bookstore,roads_tunnel_yes
4a808da6f964a52097f51fe3,Bookstore,roads_tunnel_yes
4b5ce4cef964a520b44929e3,Food & Drink Shop,roads_bridge_yes
4b5ce4cef964a520b44929e3,Food & Drink Shop,roads_highway_primary
4b5ce4cef964a520b44929e3,Food & Drink Shop,roads_highway_primary
4b5ce4cef964a520b44929e3,Food & Drink Shop,roads_highway_primary
4b5ce4cef964a520b44929e3,Food & Drink Shop,roads_railway_rail
4b5ce4cef964a520b44929e3,Food & Drink Shop,roads_railway_rail
4b5ce4cef964a520b44929e3,Food & Drink Shop,roads_railway_rail
4b5ce4cef964a520b44929e3,Food & Drink Shop,roads_railway_rail
4665447af964a5207f471fe3,American Restaurant,roads_highway_secondary
4665447af964a5207f471fe3,American Restaurant,roads_highway_primary
4665447af964a5207f471fe3,American Restaurant,roads_oneway_yes
4665447af964a5207f471fe3,American Restaurant,roads_oneway_yes
4665447af964a5207f471fe3,American Restaurant,roads_railway_rail
4665447af964a5207f471fe3,American Restaurant,roads_service_spur
4665447af964a5207f471fe3,American Restaurant,roads_surface_asphalt
4665447af964a5207f471fe3,American Restaurant,roads_surface_asphalt
4665447af964a5207f471fe3,American Restaurant,roads_tunnel_yes
4aeb0e5df964a520aabd21e3,Bar,roads_bicycle_no
4aeb0e5df964a520aabd21e3,Bar,roads_bicycle_yes
4aeb0e5df964a520aabd21e3,Bar,roads_bridge_yes
4aeb0e5df964a520aabd21e3,Bar,roads_covered_building_passage
4aeb0e5df964a520aabd21e3,Bar,roads_foot_yes
4aeb0e5df964a520aabd21e3,Bar,roads_highway_trunk
4aeb0e5df964a520aabd21e3,Bar,roads_highway_footway
4aeb0e5df964a520aabd21e3,Bar,roads_highway_secondary
4aeb0e5df964a520aabd21e3,Bar,roads_oneway_no
4aeb0e5df964a520aabd21e3,Bar,roads_oneway_yes
4aeb0e5df964a520aabd21e3,Bar,roads_railway_adjacent
4aeb0e5df964a520aabd21e3,Bar,roads_railway_abandoned
4aeb0e5df964a520aabd21e3,Bar,roads_surface_concrete:lanes
4aeb0e5df964a520aabd21e3,Bar,roads_surface_concrete
4aeb0e5df964a520aabd21e3,Bar,roads_surface_asphalt
4aeb0e5df964a520aabd21e3,Bar,roads_surface_sett
49b87b8cf964a52044531fe3,Bar,roads_bicycle_no
49b87b8cf964a52044531fe3,Bar,roads_bicycle_yes
49b87b8cf964a52044531fe3,Bar,roads_foot_no
49b87b8cf964a52044531fe3,Bar,roads_highway_motorway
49b87b8cf964a52044531fe3,Bar,roads_highway_secondary
49b87b8cf964a52044531fe3,Bar,roads_highway_primary
49b87b8cf964a52044531fe3,Bar,roads_horse_no
49b87b8cf964a52044531fe3,Bar,roads_oneway_yes
49b87b8cf964a52044531fe3,Bar,roads_oneway_yes
49b87b8cf964a52044531fe3,Bar,roads_railway_subway
49b87b8cf964a52044531fe3,Bar,roads_railway_subway
49b87b8cf964a52044531fe3,Bar,roads_surface_asphalt
49b87b8cf964a52044531fe3,Bar,roads_toll_no
49b87b8cf964a52044531fe3,Bar,roads_tunnel_yes
49b87b8cf964a52044531fe3,Bar,roads_tunnel_yes
45b24bbef964a520a5411fe3,American Restaurant,roads_bicycle_no
45b24bbef964a520a5411fe3,American Restaurant,roads_bicycle_yes
45b24bbef964a520a5411fe3,American Restaurant,roads_bridge_yes
45b24bbef964a520a5411fe3,American Restaurant,roads_covered_building_passage
45b24bbef964a520a5411fe3,American Restaurant,roads_foot_yes
45b24bbef964a520a5411fe3,American Restaurant,roads_highway_trunk
45b24bbef964a520a5411fe3,American Restaurant,roads_highway_footway
45b24bbef964a520a5411fe3,American Restaurant,roads_highway_secondary
45b24bbef964a520a5411fe3,American Restaurant,roads_highway_primary
45b24bbef964a520a5411fe3,American Restaurant,roads_highway_primary_link
45b24bbef964a520a5411fe3,American Restaurant,roads_oneway_no
45b24bbef964a520a5411fe3,American Restaurant,roads_oneway_yes
45b24bbef964a520a5411fe3,American Restaurant,roads_railway_adjacent
45b24bbef964a520a5411fe3,American Restaurant,roads_railway_abandoned
45b24bbef964a520a5411fe3,American Restaurant,roads_surface_concrete:lanes
45b24bbef964a520a5411fe3,American Restaurant,roads_surface_concrete
45b24bbef964a520a5411fe3,American Restaurant,roads_surface_asphalt
45b24bbef964a520a5411fe3,American Restaurant,roads_surface_sett
47048266f964a5204f4b1fe3,Music Venue,roads_bicycle_yes
47048266f964a5204f4b1fe3,Music Venue,roads_highway_secondary
47048266f964a5204f4b1fe3,Music Venue,roads_highway_secondary
47048266f964a5204f4b1fe3,Music Venue,roads_oneway_yes
47048266f964a5204f4b1fe3,Music Venue,roads_oneway_yes
47048266f964a5204f4b1fe3,Music Venue,roads_railway_subway
47048266f964a5204f4b1fe3,Music Venue,roads_railway_subway
47048266f964a5204f4b1fe3,Music Venue,roads_surface_asphalt
47048266f964a5204f4b1fe3,Music Venue,roads_tunnel_yes
47048266f964a5204f4b1fe3,Music Venue,roads_tunnel_yes
3fd66200f964a5209ee81ee3,Italian Restaurant,roads_access_yes
3fd66200f964a5209ee81ee3,Italian Restaurant,roads_foot_designated
3fd66200f964a5209ee81ee3,Italian Restaurant,roads_highway_secondary
3fd66200f964a5209ee81ee3,Italian Restaurant,roads_highway_primary
3fd66200f964a5209ee81ee3,Italian Restaurant,roads_oneway_no
3fd66200f964a5209ee81ee3,Italian Restaurant,roads_oneway_yes
3fd66200f964a5209ee81ee3,Italian Restaurant,roads_railway_subway
3fd66200f964a5209ee81ee3,Italian Restaurant,roads_railway_subway
3fd66200f964a5209ee81ee3,Italian Restaurant,roads_service_crossover
3fd66200f964a5209ee81ee3,Italian Restaurant,roads_surface_asphalt
3fd66200f964a5209ee81ee3,Italian Restaurant,roads_surface_paving_stones
3fd66200f964a5209ee81ee3,Italian Restaurant,roads_tunnel_yes
3fd66200f964a5209ee81ee3,Italian Restaurant,roads_tunnel_yes
42699000f964a52047211fe3,Italian Restaurant,roads_highway_primary
42699000f964a52047211fe3,Italian Restaurant,roads_highway_primary
42699000f964a52047211fe3,Italian Restaurant,roads_oneway_yes
42699000f964a52047211fe3,Italian Restaurant,roads_oneway_yes
42699000f964a52047211fe3,Italian Restaurant,roads_railway_ventilation_shaft
42699000f964a52047211fe3,Italian Restaurant,roads_railway_subway
42699000f964a52047211fe3,Italian Restaurant,roads_railway_subway
42699000f964a52047211fe3,Italian Restaurant,roads_surface_asphalt
42699000f964a52047211fe3,Italian Restaurant,roads_tunnel_yes
42699000f964a52047211fe3,Italian Restaurant,roads_tunnel_yes
4e18c6f6d4c062b044ebf5d8,Food & Drink Shop,roads_highway_secondary
4e18c6f6d4c062b044ebf5d8,Food & Drink Shop,roads_highway_primary
4e18c6f6d4c062b044ebf5d8,Food & Drink Shop,roads_highway_primary
4e18c6f6d4c062b044ebf5d8,Food & Drink Shop,roads_oneway_no
4e18c6f6d4c062b044ebf5d8,Food & Drink Shop,roads_oneway_yes
4e18c6f6d4c062b044ebf5d8,Food & Drink Shop,roads_oneway_yes
4e18c6f6d4c062b044ebf5d8,Food & Drink Shop,roads_railway_subway
4e18c6f6d4c062b044ebf5d8,Food & Drink Shop,roads_surface_asphalt
4e18c6f6d4c062b044ebf5d8,Food & Drink Shop,roads_tunnel_yes
4ef46d39f9ab42ef2f3ee6de,Campground,roads_bridge_yes
4ef46d39f9ab42ef2f3ee6de,Campground,roads_bridge_yes
4ef46d39f9ab42ef2f3ee6de,Campground,roads_embankment_yes
4ef46d39f9ab42ef2f3ee6de,Campground,roads_highway_secondary
4ef46d39f9ab42ef2f3ee6de,Campground,roads_highway_secondary_link
4ef46d39f9ab42ef2f3ee6de,Campground,roads_oneway_no
4ef46d39f9ab42ef2f3ee6de,Campground,roads_oneway_yes
4ef46d39f9ab42ef2f3ee6de,Campground,roads_railway_subway
4ef46d39f9ab42ef2f3ee6de,Campground,roads_railway_subway
4ef46d39f9ab42ef2f3ee6de,Campground,roads_railway_subway
4ef46d39f9ab42ef2f3ee6de,Campground,roads_service_yard
4ef46d39f9ab42ef2f3ee6de,Campground,roads_tunnel_no
4a9bc3d7f964a5202e3520e3,Food & Drink Shop,roads_highway_secondary
4a9bc3d7f964a5202e3520e3,Food & Drink Shop,roads_oneway_yes
4a9bc3d7f964a5202e3520e3,Food & Drink Shop,roads_railway_subway
4a9bc3d7f964a5202e3520e3,Food & Drink Shop,roads_railway_subway
4a9bc3d7f964a5202e3520e3,Food & Drink Shop,roads_railway_abandoned
4a9bc3d7f964a5202e3520e3,Food & Drink Shop,roads_service_crossover
4a9bc3d7f964a5202e3520e3,Food & Drink Shop,roads_service_yard
4a9bc3d7f964a5202e3520e3,Food & Drink Shop,roads_surface_asphalt
4a9bc3d7f964a5202e3520e3,Food & Drink Shop,roads_tunnel_yes
4a9bc3d7f964a5202e3520e3,Food & Drink Shop,roads_tunnel_yes
4a7cd0bcf964a520bced1fe3,Movie Theater,roads_access_yes
4a7cd0bcf964a520bced1fe3,Movie Theater,roads_bicycle_yes
4a7cd0bcf964a520bced1fe3,Movie Theater,roads_covered_no
4a7cd0bcf964a520bced1fe3,Movie Theater,roads_highway_secondary
4a7cd0bcf964a520bced1fe3,Movie Theater,roads_highway_primary
4a7cd0bcf964a520bced1fe3,Movie Theater,roads_oneway_yes
4a7cd0bcf964a520bced1fe3,Movie Theater,roads_railway_ventilation_shaft
4a7cd0bcf964a520bced1fe3,Movie Theater,roads_railway_subway
4a7cd0bcf964a520bced1fe3,Movie Theater,roads_railway_subway
4a7cd0bcf964a520bced1fe3,Movie Theater,roads_service_crossover
4a7cd0bcf964a520bced1fe3,Movie Theater,roads_surface_asphalt
4a7cd0bcf964a520bced1fe3,Movie Theater,roads_tunnel_yes
4a7cd0bcf964a520bced1fe3,Movie Theater,roads_tunnel_yes
4c52fdd7048b1b8debbf4f31,Food Truck,roads_bicycle_yes
4c52fdd7048b1b8debbf4f31,Food Truck,roads_highway_secondary
4c52fdd7048b1b8debbf4f31,Food Truck,roads_oneway_yes
4c52fdd7048b1b8debbf4f31,Food Truck,roads_railway_subway
4c52fdd7048b1b8debbf4f31,Food Truck,roads_railway_subway
4c52fdd7048b1b8debbf4f31,Food Truck,roads_service_crossover
4c52fdd7048b1b8debbf4f31,Food Truck,roads_surface_concrete
4c52fdd7048b1b8debbf4f31,Food Truck,roads_surface_asphalt
4c52fdd7048b1b8debbf4f31,Food Truck,roads_tunnel_yes
4c52fdd7048b1b8debbf4f31,Food Truck,roads_tunnel_yes
41083e00f964a520980b1fe3,Bar,roads_highway_trunk
41083e00f964a520980b1fe3,Bar,roads_highway_secondary
41083e00f964a520980b1fe3,Bar,roads_oneway_no
41083e00f964a520980b1fe3,Bar,roads_oneway_yes
41083e00f964a520980b1fe3,Bar,roads_railway_ventilation_shaft
41083e00f964a520980b1fe3,Bar,roads_railway_subway
41083e00f964a520980b1fe3,Bar,roads_railway_subway
41083e00f964a520980b1fe3,Bar,roads_service_crossover
41083e00f964a520980b1fe3,Bar,roads_service_yard
41083e00f964a520980b1fe3,Bar,roads_surface_asphalt
41083e00f964a520980b1fe3,Bar,roads_tunnel_yes
41083e00f964a520980b1fe3,Bar,roads_tunnel_yes
4bec3943a9900f477abe1840,Korean Restaurant,roads_access_yes
4bec3943a9900f477abe1840,Korean Restaurant,roads_foot_designated
4bec3943a9900f477abe1840,Korean Restaurant,roads_highway_secondary
4bec3943a9900f477abe1840,Korean Restaurant,roads_highway_primary
4bec3943a9900f477abe1840,Korean Restaurant,roads_oneway_no
4bec3943a9900f477abe1840,Korean Restaurant,roads_oneway_yes
4bec3943a9900f477abe1840,Korean Restaurant,roads_railway_rail
4bec3943a9900f477abe1840,Korean Restaurant,roads_railway_rail
4bec3943a9900f477abe1840,Korean Restaurant,roads_surface_asphalt
4bec3943a9900f477abe1840,Korean Restaurant,roads_surface_asphalt
4bec3943a9900f477abe1840,Korean Restaurant,roads_tunnel_yes
4bec3943a9900f477abe1840,Korean Restaurant,roads_tunnel_yes
40749600f964a52051f21ee3,Bar,roads_bicycle_yes
40749600f964a52051f21ee3,Bar,roads_highway_secondary
40749600f964a52051f21ee3,Bar,roads_highway_primary
40749600f964a52051f21ee3,Bar,roads_oneway_yes
40749600f964a52051f21ee3,Bar,roads_railway_subway
40749600f964a52051f21ee3,Bar,roads_railway_subway
40749600f964a52051f21ee3,Bar,roads_surface_asphalt
40749600f964a52051f21ee3,Bar,roads_tunnel_yes
40749600f964a52051f21ee3,Bar,roads_tunnel_yes
4b3672c7f964a520ab3525e3,Movie Theater,roads_covered_yes
4b3672c7f964a520ab3525e3,Movie Theater,roads_highway_primary_link
4b3672c7f964a520ab3525e3,Movie Theater,roads_highway_secondary
4b3672c7f964a520ab3525e3,Movie Theater,roads_highway_primary
4b3672c7f964a520ab3525e3,Movie Theater,roads_highway_primary
4b3672c7f964a520ab3525e3,Movie Theater,roads_highway_primary
4b3672c7f964a520ab3525e3,Movie Theater,roads_oneway_yes
4b3672c7f964a520ab3525e3,Movie Theater,roads_oneway_yes
4b3672c7f964a520ab3525e3,Movie Theater,roads_oneway_yes
4b3672c7f964a520ab3525e3,Movie Theater,roads_surface_asphalt
4da7cf1981541df437af6cf7,Bar,roads_highway_secondary
4da7cf1981541df437af6cf7,Bar,roads_highway_secondary
4da7cf1981541df437af6cf7,Bar,roads_oneway_no
4da7cf1981541df437af6cf7,Bar,roads_oneway_yes
4da7cf1981541df437af6cf7,Bar,roads_railway_subway
4da7cf1981541df437af6cf7,Bar,roads_railway_subway
4da7cf1981541df437af6cf7,Bar,roads_surface_asphalt
4da7cf1981541df437af6cf7,Bar,roads_surface_asphalt
4da7cf1981541df437af6cf7,Bar,roads_tunnel_yes
4da7cf1981541df437af6cf7,Bar,roads_tunnel_yes
4b89ce3cf964a520e74d32e3,Subway,roads_bridge_yes
4b89ce3cf964a520e74d32e3,Subway,roads_bridge_yes
4b89ce3cf964a520e74d32e3,Subway,roads_bridge_yes
4b89ce3cf964a520e74d32e3,Subway,roads_railway_subway
4b89ce3cf964a520e74d32e3,Subway,roads_railway_subway
4b89ce3cf964a520e74d32e3,Subway,roads_railway_subway
4d960605daec224beab30c3e,Cuban Restaurant,roads_highway_secondary
4d960605daec224beab30c3e,Cuban Restaurant,roads_oneway_yes
4d960605daec224beab30c3e,Cuban Restaurant,roads_railway_subway
4d960605daec224beab30c3e,Cuban Restaurant,roads_railway_subway
4d960605daec224beab30c3e,Cuban Restaurant,roads_service_crossover
4d960605daec224beab30c3e,Cuban Restaurant,roads_surface_asphalt
4d960605daec224beab30c3e,Cuban Restaurant,roads_tunnel_yes
4d960605daec224beab30c3e,Cuban Restaurant,roads_tunnel_yes
4481ada4f964a52018341fe3,Bar,roads_highway_secondary
4481ada4f964a52018341fe3,Bar,roads_highway_secondary
4481ada4f964a52018341fe3,Bar,roads_oneway_no
4481ada4f964a52018341fe3,Bar,roads_oneway_no
4481ada4f964a52018341fe3,Bar,roads_surface_asphalt
4481ada4f964a52018341fe3,Bar,roads_surface_asphalt
47ea2d31f964a520644e1fe3,Music Venue,roads_bicycle_designated
47ea2d31f964a520644e1fe3,Music Venue,roads_bicycle_yes
47ea2d31f964a520644e1fe3,Music Venue,roads_foot_use_sidepath
47ea2d31f964a520644e1fe3,Music Venue,roads_highway_primary
47ea2d31f964a520644e1fe3,Music Venue,roads_highway_primary
47ea2d31f964a520644e1fe3,Music Venue,roads_oneway_no
47ea2d31f964a520644e1fe3,Music Venue,roads_oneway_yes
47ea2d31f964a520644e1fe3,Music Venue,roads_oneway_yes
47ea2d31f964a520644e1fe3,Music Venue,roads_railway_subway
47ea2d31f964a520644e1fe3,Music Venue,roads_service_yard
47ea2d31f964a520644e1fe3,Music Venue,roads_surface_asphalt
47ea2d31f964a520644e1fe3,Music Venue,roads_surface_asphalt
47ea2d31f964a520644e1fe3,Music Venue,roads_tunnel_yes
3fd66200f964a520dde31ee3,Music Venue,roads_bicycle_yes
3fd66200f964a520dde31ee3,Music Venue,roads_highway_secondary
3fd66200f964a520dde31ee3,Music Venue,roads_highway_primary
3fd66200f964a520dde31ee3,Music Venue,roads_highway_primary
3fd66200f964a520dde31ee3,Music Venue,roads_oneway_no
3fd66200f964a520dde31ee3,Music Venue,roads_oneway_yes
3fd66200f964a520dde31ee3,Music Venue,roads_oneway_yes
3fd66200f964a520dde31ee3,Music Venue,roads_railway_subway
3fd66200f964a520dde31ee3,Music Venue,roads_service_yard
3fd66200f964a520dde31ee3,Music Venue,roads_surface_asphalt
3fd66200f964a520dde31ee3,Music Venue,roads_surface_asphalt
3fd66200f964a520dde31ee3,Music Venue,roads_tunnel_yes
4f1c307ee4b064e65cbf382c,Home (private),roads_bicycle_yes
4f1c307ee4b064e65cbf382c,Home (private),roads_foot_no
4f1c307ee4b064e65cbf382c,Home (private),roads_highway_motorway_link
4f1c307ee4b064e65cbf382c,Home (private),roads_highway_motorway
4f1c307ee4b064e65cbf382c,Home (private),roads_highway_primary
4f1c307ee4b064e65cbf382c,Home (private),roads_highway_primary
4f1c307ee4b064e65cbf382c,Home (private),roads_oneway_yes
4f1c307ee4b064e65cbf382c,Home (private),roads_oneway_yes
4f1c307ee4b064e65cbf382c,Home (private),roads_surface_concrete
4f1c307ee4b064e65cbf382c,Home (private),roads_surface_asphalt
4f1c307ee4b064e65cbf382c,Home (private),roads_surface_asphalt
4f1c307ee4b064e65cbf382c,Home (private),roads_tunnel_yes
3fd66200f964a520ffe81ee3,Bar,roads_railway_subway
3fd66200f964a520ffe81ee3,Bar,roads_railway_subway
3fd66200f964a520ffe81ee3,Bar,roads_railway_subway
3fd66200f964a520ffe81ee3,Bar,roads_tunnel_yes
3fd66200f964a520ffe81ee3,Bar,roads_tunnel_yes
3fd66200f964a520ffe81ee3,Bar,roads_tunnel_yes
4b73ab13f964a520dbb72de3,Bar,roads_bicycle_no
4b73ab13f964a520dbb72de3,Bar,roads_bicycle_designated
4b73ab13f964a520dbb72de3,Bar,roads_bridge_covered
4b73ab13f964a520dbb72de3,Bar,roads_bridge_viaduct
4b73ab13f964a520dbb72de3,Bar,roads_bridge_yes
4b73ab13f964a520dbb72de3,Bar,roads_covered_building_passage
4b73ab13f964a520dbb72de3,Bar,roads_foot_yes
4b73ab13f964a520dbb72de3,Bar,roads_highway_trunk
4b73ab13f964a520dbb72de3,Bar,roads_highway_footway
4b73ab13f964a520dbb72de3,Bar,roads_highway_secondary
4b73ab13f964a520dbb72de3,Bar,roads_highway_primary
4b73ab13f964a520dbb72de3,Bar,roads_highway_primary_link
4b73ab13f964a520dbb72de3,Bar,roads_oneway_yes
4b73ab13f964a520dbb72de3,Bar,roads_oneway_yes
4b73ab13f964a520dbb72de3,Bar,roads_railway_abandoned
4b73ab13f964a520dbb72de3,Bar,roads_route_bicycle
4b73ab13f964a520dbb72de3,Bar,roads_surface_concrete
4b73ab13f964a520dbb72de3,Bar,roads_surface_asphalt
4b73ab13f964a520dbb72de3,Bar,roads_tunnel_building_passage
3fd66200f964a5203ee41ee3,Bar,roads_bicycle_designated
3fd66200f964a5203ee41ee3,Bar,roads_bicycle_yes
3fd66200f964a5203ee41ee3,Bar,roads_highway_primary
3fd66200f964a5203ee41ee3,Bar,roads_highway_primary
3fd66200f964a5203ee41ee3,Bar,roads_oneway_no
3fd66200f964a5203ee41ee3,Bar,roads_oneway_yes
3fd66200f964a5203ee41ee3,Bar,roads_railway_subway
3fd66200f964a5203ee41ee3,Bar,roads_railway_subway
3fd66200f964a5203ee41ee3,Bar,roads_surface_asphalt
3fd66200f964a5203ee41ee3,Bar,roads_surface_asphalt
3fd66200f964a5203ee41ee3,Bar,roads_tunnel_yes
3fd66200f964a5203ee41ee3,Bar,roads_tunnel_yes
3fd66200f964a52048ee1ee3,Diner,roads_bicycle_no
3fd66200f964a52048ee1ee3,Diner,roads_bridge_yes
3fd66200f964a52048ee1ee3,Diner,roads_foot_no
3fd66200f964a52048ee1ee3,Diner,roads_foot_use_sidepath
3fd66200f964a52048ee1ee3,Diner,roads_highway_motorway_link
3fd66200f964a52048ee1ee3,Diner,roads_highway_motorway
3fd66200f964a52048ee1ee3,Diner,roads_highway_secondary
3fd66200f964a52048ee1ee3,Diner,roads_highway_secondary
3fd66200f964a52048ee1ee3,Diner,roads_highway_secondary_link
3fd66200f964a52048ee1ee3,Diner,roads_horse_no
3fd66200f964a52048ee1ee3,Diner,roads_oneway_no
3fd66200f964a52048ee1ee3,Diner,roads_oneway_yes
3fd66200f964a52048ee1ee3,Diner,roads_oneway_yes
3fd66200f964a52048ee1ee3,Diner,roads_railway_subway
3fd66200f964a52048ee1ee3,Diner,roads_surface_concrete
3fd66200f964a52048ee1ee3,Diner,roads_surface_asphalt
3fd66200f964a52048ee1ee3,Diner,roads_tunnel_yes
42b75880f964a52088251fe3,Music Venue,roads_bicycle_yes
42b75880f964a52088251fe3,Music Venue,roads_foot_use_sidepath
42b75880f964a52088251fe3,Music Venue,roads_highway_primary
42b75880f964a52088251fe3,Music Venue,roads_highway_primary
42b75880f964a52088251fe3,Music Venue,roads_oneway_no
42b75880f964a52088251fe3,Music Venue,roads_oneway_yes
42b75880f964a52088251fe3,Music Venue,roads_oneway_yes
42b75880f964a52088251fe3,Music Venue,roads_railway_subway
42b75880f964a52088251fe3,Music Venue,roads_service_yard
42b75880f964a52088251fe3,Music Venue,roads_surface_asphalt
42b75880f964a52088251fe3,Music Venue,roads_surface_asphalt
42b75880f964a52088251fe3,Music Venue,roads_tunnel_yes
3fd66200f964a5200fe41ee3,Music Venue,roads_bicycle_yes
3fd66200f964a5200fe41ee3,Music Venue,roads_highway_secondary
3fd66200f964a5200fe41ee3,Music Venue,roads_highway_primary
3fd66200f964a5200fe41ee3,Music Venue,roads_highway_primary
3fd66200f964a5200fe41ee3,Music Venue,roads_oneway_no
3fd66200f964a5200fe41ee3,Music Venue,roads_oneway_yes
3fd66200f964a5200fe41ee3,Music Venue,roads_oneway_yes
3fd66200f964a5200fe41ee3,Music Venue,roads_railway_subway
3fd66200f964a5200fe41ee3,Music Venue,roads_service_yard
3fd66200f964a5200fe41ee3,Music Venue,roads_surface_asphalt
3fd66200f964a5200fe41ee3,Music Venue,roads_surface_asphalt
3fd66200f964a5200fe41ee3,Music Venue,roads_tunnel_yes
4df6cab0aeb7da11e1a72c4c,Bar,roads_bicycle_yes
4df6cab0aeb7da11e1a72c4c,Bar,roads_highway_secondary
4df6cab0aeb7da11e1a72c4c,Bar,roads_highway_secondary
4df6cab0aeb7da11e1a72c4c,Bar,roads_highway_secondary_link
4df6cab0aeb7da11e1a72c4c,Bar,roads_oneway_yes
4df6cab0aeb7da11e1a72c4c,Bar,roads_oneway_yes
4df6cab0aeb7da11e1a72c4c,Bar,roads_railway_subway
4df6cab0aeb7da11e1a72c4c,Bar,roads_surface_asphalt
4df6cab0aeb7da11e1a72c4c,Bar,roads_surface_asphalt
4df6cab0aeb7da11e1a72c4c,Bar,roads_tunnel_yes
4c9a7efb971676b04a9755e2,Bar,roads_highway_secondary
4c9a7efb971676b04a9755e2,Bar,roads_oneway_yes
4c9a7efb971676b04a9755e2,Bar,roads_railway_subway
4c9a7efb971676b04a9755e2,Bar,roads_railway_subway
4c9a7efb971676b04a9755e2,Bar,roads_railway_abandoned
4c9a7efb971676b04a9755e2,Bar,roads_service_crossover
4c9a7efb971676b04a9755e2,Bar,roads_service_yard
4c9a7efb971676b04a9755e2,Bar,roads_surface_asphalt
4c9a7efb971676b04a9755e2,Bar,roads_tunnel_yes
4c9a7efb971676b04a9755e2,Bar,roads_tunnel_yes
49059e24f964a5205d521fe3,Bar,roads_bicycle_yes
49059e24f964a5205d521fe3,Bar,roads_highway_secondary
49059e24f964a5205d521fe3,Bar,roads_highway_primary
49059e24f964a5205d521fe3,Bar,roads_highway_primary
49059e24f964a5205d521fe3,Bar,roads_oneway_no
49059e24f964a5205d521fe3,Bar,roads_oneway_yes
49059e24f964a5205d521fe3,Bar,roads_oneway_yes
49059e24f964a5205d521fe3,Bar,roads_railway_subway
49059e24f964a5205d521fe3,Bar,roads_service_yard
49059e24f964a5205d521fe3,Bar,roads_surface_asphalt
49059e24f964a5205d521fe3,Bar,roads_surface_asphalt
49059e24f964a5205d521fe3,Bar,roads_tunnel_yes
4e8b9f70f5b91e22553ad7e5,Bar,roads_bicycle_yes
4e8b9f70f5b91e22553ad7e5,Bar,roads_highway_primary
4e8b9f70f5b91e22553ad7e5,Bar,roads_highway_primary
4e8b9f70f5b91e22553ad7e5,Bar,roads_oneway_no
4e8b9f70f5b91e22553ad7e5,Bar,roads_oneway_yes
4e8b9f70f5b91e22553ad7e5,Bar,roads_railway_subway
4e8b9f70f5b91e22553ad7e5,Bar,roads_railway_subway
4e8b9f70f5b91e22553ad7e5,Bar,roads_surface_asphalt
4e8b9f70f5b91e22553ad7e5,Bar,roads_tunnel_yes
4e8b9f70f5b91e22553ad7e5,Bar,roads_tunnel_yes
43a3d40af964a520402c1fe3,Bar,roads_bicycle_yes
43a3d40af964a520402c1fe3,Bar,roads_highway_primary
43a3d40af964a520402c1fe3,Bar,roads_highway_primary
43a3d40af964a520402c1fe3,Bar,roads_oneway_no
43a3d40af964a520402c1fe3,Bar,roads_oneway_yes
43a3d40af964a520402c1fe3,Bar,roads_railway_subway
43a3d40af964a520402c1fe3,Bar,roads_surface_asphalt
43a3d40af964a520402c1fe3,Bar,roads_surface_asphalt
43a3d40af964a520402c1fe3,Bar,roads_tunnel_yes
4a856435f964a5203afe1fe3,Medical Center,roads_highway_secondary
4a856435f964a5203afe1fe3,Medical Center,roads_highway_primary
4a856435f964a5203afe1fe3,Medical Center,roads_highway_primary
4a856435f964a5203afe1fe3,Medical Center,roads_oneway_yes
4a856435f964a5203afe1fe3,Medical Center,roads_oneway_yes
4a856435f964a5203afe1fe3,Medical Center,roads_railway_subway
4a856435f964a5203afe1fe3,Medical Center,roads_surface_asphalt
4a856435f964a5203afe1fe3,Medical Center,roads_surface_asphalt
4a856435f964a5203afe1fe3,Medical Center,roads_tunnel_yes
4a08da93f964a5201f741fe3,Gym / Fitness Center,roads_bicycle_yes
4a08da93f964a5201f741fe3,Gym / Fitness Center,roads_highway_secondary
4a08da93f964a5201f741fe3,Gym / Fitness Center,roads_highway_primary
4a08da93f964a5201f741fe3,Gym / Fitness Center,roads_oneway_no
4a08da93f964a5201f741fe3,Gym / Fitness Center,roads_oneway_yes
4a08da93f964a5201f741fe3,Gym / Fitness Center,roads_railway_subway
4a08da93f964a5201f741fe3,Gym / Fitness Center,roads_railway_subway
4a08da93f964a5201f741fe3,Gym / Fitness Center,roads_service_crossover
4a08da93f964a5201f741fe3,Gym / Fitness Center,roads_surface_asphalt
4a08da93f964a5201f741fe3,Gym / Fitness Center,roads_tunnel_yes
4a08da93f964a5201f741fe3,Gym / Fitness Center,roads_tunnel_yes
48f1a197f964a52042521fe3,American Restaurant,roads_railway_subway
48f1a197f964a52042521fe3,American Restaurant,roads_railway_subway
48f1a197f964a52042521fe3,American Restaurant,roads_railway_subway
48f1a197f964a52042521fe3,American Restaurant,roads_tunnel_yes
48f1a197f964a52042521fe3,American Restaurant,roads_tunnel_yes
48f1a197f964a52042521fe3,American Restaurant,roads_tunnel_yes
4ab7a594f964a5204d7a20e3,Pizza Place,roads_bridge_yes
